id,host_id,availability_365,number_of_reviews_ltm
36365678,12119700,0,0.0
36372076,273499617,0,0.0
36374867,14234832,0,0.0
29119662,2819397,125,0.0
29151530,23855306,0,0.0
30010521,26059902,309,0.0
51628592,250042982,194,0.0
51651519,28669171,86,0.0
51678780,26059902,312,0.0
51698427,50887257,39,0.0
1146894106484063876,71706436,263,0.0
1148636920783523325,131178104,362,0.0
1148677047337580782,180545413,173,0.0
27885389,21713331,0,0.0
26436956,5264883,329,0.0
625003571214615119,457389299,222,0.0
612300869059921019,455819500,160,0.0
612685187365252680,346367515,245,0.0
18609272,75910873,0,0.0
18632823,130800488,0,0.0
18635538,4266014,0,0.0
18649323,77336046,0,0.0
622142055575095694,2553630,34,0.0
622305900705156154,157746231,63,0.0
622872037196374992,8065928,90,0.0
622874695447400315,457389299,237,0.0
36146863,253828333,0,0.0
36163670,248075966,0,0.0
36164932,6872825,106,0.0
36166956,272010739,0,0.0
36167419,157464,248,0.0
36170245,157746231,309,0.0
36183899,266362533,364,0.0
1151228628969190285,15185621,354,0.0
1151237100737088278,106113570,168,0.0
1149387704905315913,56163785,301,0.0
1149910395662459301,405159003,70,0.0
1149945469409553617,6151315,261,0.0
1149960072444279841,170964222,81,0.0
1150449397004936251,204662752,0,0.0
1150481251048203259,250042982,292,0.0
1146574777659150274,565577444,76,0.0
36126357,36607755,328,0.0
1155725311940415286,346367515,273,0.0
1151374371928376099,576294770,213,0.0
1151394195559862500,250042982,318,0.0
402369,1447144,365,0.0
1150591261698116275,33180500,93,0.0
1150653012063271005,66296022,164,0.0
1150686705476054239,1447144,176,0.0
36413831,1447144,342,0.0
36416430,128257586,0,0.0
36444301,128257586,0,0.0
36129095,36607755,328,0.0
36129345,36607755,328,0.0
36131846,3376710,5,0.0
36131908,3376710,309,0.0
36138739,1447144,354,0.0
1147599762270863390,23763899,253,0.0
1147633075488862171,86551441,262,0.0
424294,1447144,365,0.0
1151454630222672721,316753195,358,0.0
1151524925290085625,168078442,0,0.0
1151561249503497707,475811883,364,0.0
36199285,45239637,0,0.0
36226969,128252796,0,0.0
36264189,10693680,261,0.0
35474497,336524176,1,0.0
36100242,271482093,180,0.0
36102374,271226374,154,0.0
36124019,36607755,310,0.0
36125340,36607755,328,0.0
36125690,66296022,117,0.0
36126058,36607755,328,0.0
18690318,61964775,0,0.0
18697011,84912886,0,0.0
18725178,130223809,268,0.0
558127411190303549,438136382,307,0.0
559046271167056277,428498210,294,0.0
1148174216964263895,357946540,0,0.0
1148271428003839831,550521861,237,0.0
1151625493597401583,47059252,258,0.0
1151899686494853375,576252338,39,0.0
1151905769620919071,504121118,140,0.0
1151922581579167733,346367515,297,0.0
1147124854289282470,407025665,229,0.0
1147137175485502953,535106530,248,0.0
1147150513087667830,12070015,97,0.0
1147566955970192236,504121118,124,0.0
1147578083812195492,504121118,201,0.0
1147779774026611667,562011925,365,0.0
1147792776670099185,346367515,306,0.0
1148146662916624773,357946540,160,0.0
1148156640471119793,357946540,153,0.0
1148162657350529924,357946540,90,0.0
1148167305852509698,357946540,185,0.0
1148170317546738069,357946540,123,0.0
623036655661571503,10693680,0,0.0
623541719024464199,215868868,363,0.0
623857887945289378,443799786,365,0.0
624307952699489325,419736783,0,0.0
624411264071938023,457389299,222,0.0
624455119233938406,451845084,365,0.0
624457760841318217,346367515,274,0.0
18444651,125408597,0,0.0
18461094,90487110,0,0.0
1152059269115526631,346367515,30,0.0
36128359,271749459,117,0.0
36128368,36607755,311,0.0
36128647,36607755,311,0.0
36128825,36607755,328,0.0
26562206,199735183,179,0.0
26584756,2262273,364,0.0
26600666,187313384,281,0.0
35358630,266208495,0,0.0
35394251,71956548,0,0.0
35404202,266466646,89,0.0
35404526,104271525,0,0.0
35416280,65898466,0,0.0
35450462,336524176,270,0.0
1152143225626013981,1447144,266,0.0
1152168457440654999,346367515,216,0.0
1153461890530183964,346367515,314,0.0
1153551405694487801,346367515,267,0.0
1153558289337354879,346367515,310,0.0
343972,1744964,0,0.0
345129,1238225,87,0.0
346018,1753990,354,0.0
1152635336816962405,20691709,208,0.0
1152636842978651340,346367515,305,0.0
1152738636962621742,221480824,262,0.0
1152831068258579525,501081984,53,0.0
1152835078545217577,346367515,283,0.0
1152850072213069114,335570948,43,0.0
1152870452935947018,346367515,299,0.0
1152990115537897501,1447144,271,0.0
1151923660408859399,346367515,276,0.0
1151974949371597091,346367515,279,0.0
35314372,265880044,89,0.0
35336914,37032072,248,0.0
26545851,121825,310,0.0
26551614,121825,279,0.0
1157036856461914601,504121118,95,0.0
1157042701853182201,504121118,247,0.0
360863,1824328,0,0.0
363601,1837053,248,0.0
1153607851270445388,346367515,301,0.0
1153609240706245772,346367515,243,0.0
1155769169343824694,148094928,269,0.0
1156370142311734927,447375626,74,0.0
1156420045278784235,4459553,114,0.0
1156421005748360096,4459553,114,0.0
1156449573758408004,115783949,246,0.0
1156470401455039135,7196045,101,0.0
18420309,23612346,0,0.0
620719668286684052,193874212,189,0.0
18895271,125170011,0,0.0
50546571,408362337,334,0.0
50558021,254596373,0,0.0
21475610,106664674,0,0.0
21479433,437835392,259,0.0
21479593,156008372,20,0.0
21486278,128567999,67,0.0
21495664,156159667,0,0.0
21497701,106952154,179,0.0
20899279,150094420,0,0.0
20922232,22813322,0,0.0
35871030,248238044,0,0.0
35877133,768325,15,0.0
35910291,270102024,0,0.0
1156992150736624794,504121118,269,0.0
1157001516050953721,504121118,154,0.0
1157007955163954407,504121118,0,0.0
1157025471988621051,504121118,81,0.0
35853948,265193861,294,0.0
50524672,198369111,3,0.0
50542040,254596373,0,0.0
50542805,254596373,0,0.0
559114772226680172,66296022,252,0.0
559850632837279938,439642628,342,0.0
560053838027015987,193874212,214,0.0
560616104756596654,439642628,340,0.0
561391087036254055,97547950,89,0.0
19636167,138175468,0,0.0
19636967,138183699,0,0.0
19651719,33725513,0,0.0
29274942,152511452,0,0.0
29874805,219668721,4,0.0
29874838,219668721,6,0.0
29952574,56058077,47,0.0
29973291,34027820,0,0.0
323854,1657312,0,0.0
1157047662587534662,504121118,95,0.0
1157051810395639179,504121118,186,0.0
1157058984822716635,504121118,246,0.0
1157065552803424012,504121118,116,0.0
1157070367586247427,504121118,8,0.0
1157205495486273795,1447144,271,0.0
1157514816865924675,299462,326,0.0
1156499937437588496,24580601,48,0.0
1156559457847626872,4724267,279,0.0
1156985266659658473,504121118,200,0.0
35787391,265193861,176,0.0
35788054,265193861,159,0.0
1157724774475441440,504121118,2,0.0
1157729922600201481,504121118,97,0.0
1157739503758126180,504121118,123,0.0
1157745485700221845,504121118,0,0.0
1157750264556605995,504121118,269,0.0
1157784646721459000,504121118,1,0.0
1157796692286433538,504121118,163,0.0
288034,1447144,365,0.0
288781,1411775,364,0.0
291160,1447144,365,0.0
29256090,8764385,0,0.0
29256804,145488772,0,0.0
29260423,134130286,268,0.0
29270696,220518103,0,0.0
47828526,385398937,0,0.0
47854830,86551441,96,0.0
1157801502245829651,504121118,154,0.0
1157808788649455193,504121118,168,0.0
1157852009308801254,390770038,113,0.0
1153646973196409172,570529038,308,0.0
26558608,199704175,0,0.0
26560638,7202104,265,0.0
26561889,104876399,255,0.0
35682592,231042802,0,0.0
35706869,174302011,91,0.0
35731550,31382208,279,0.0
35739931,268841602,0,0.0
35761584,59013500,0,0.0
35764432,269041954,0,0.0
35775878,6984897,0,0.0
1154814864214899072,575527628,252,0.0
1154879188505627487,221480824,193,0.0
1155011990334707054,431710915,0,0.0
1155102498903204483,221480824,68,0.0
330745,768692,230,0.0
341563,1447144,365,0.0
18909471,79228669,0,0.0
619461011254781522,419585611,364,0.0
619942754220340478,17017614,365,0.0
18426853,107862442,0,0.0
18429737,127725419,0,0.0
18438898,10582280,191,0.0
609239858286446531,370718107,0,0.0
47823399,385398937,0,0.0
47825880,3376710,262,0.0
47827995,385398937,0,0.0
1158503394922558344,504121118,123,0.0
1158517285993630043,498834040,131,0.0
1158528654850287188,498834040,136,0.0
1158530465054741257,498834040,142,0.0
1158532332403322870,498834040,218,0.0
1155104879289931401,80977918,261,0.0
1155580470304925050,187154871,269,0.0
1157990669918216795,107525686,135,0.0
1158097615701882188,72309789,87,0.0
1158429415915224084,498834040,222,0.0
1158434582420060971,498834040,144,0.0
1158437307781634908,498834040,197,0.0
1158440444425595358,498834040,224,0.0
1154410349910716970,173993443,247,0.0
1154725992625293126,9400556,0,0.0
1154734776772234271,9400556,269,0.0
1158769351611734513,221480824,260,0.0
1158770334074420869,221480824,259,0.0
1158771253400084874,221480824,218,0.0
1158771945006477780,221480824,227,0.0
1158835498702049166,532722669,175,0.0
1158840646829349073,1447144,269,0.0
1158441779647996819,504121118,239,0.0
1158445843329568010,504121118,120,0.0
1158449368140074915,504121118,154,0.0
1158453000836139332,504121118,215,0.0
1158458047839608836,498834040,222,0.0
1158460577448599104,504121118,215,0.0
1158467481086308878,447375626,68,0.0
1158490089253154241,504121118,108,0.0
1158495970889997255,504121118,154,0.0
1158499955731886065,504121118,123,0.0
51274434,413276114,297,0.0
51274468,413276114,326,0.0
51274504,346367515,298,0.0
51275595,414024951,338,0.0
51223059,412694324,284,0.0
51223105,412694324,187,0.0
35835489,21537893,30,0.0
35599099,157746231,282,0.0
35600390,3376710,282,0.0
35627884,266193111,288,0.0
35633909,268075830,0,0.0
35636033,665793,246,0.0
35657626,268260563,0,0.0
35669618,268329491,0,0.0
35675108,2494381,0,0.0
1158768809372748121,221480824,265,0.0
18534416,125793168,0,0.0
18541547,121820292,0,0.0
18549309,108034641,0,0.0
596462985209469028,6274273,352,0.0
597474774814823984,267600211,0,0.0
1157940083806394440,505777701,345,0.0
1160666910986873669,368520818,241,0.0
1160676653300281682,406390813,221,0.0
1160679005532214200,368520818,239,0.0
1160703564845239798,2715976,35,0.0
1158606813923845526,153796771,241,0.0
1158607123743792609,449485386,185,0.0
35798080,5024572,362,0.0
35833107,268282229,248,0.0
51273868,52038318,53,0.0
51274333,413276114,338,0.0
1160814105051836145,412923631,30,0.0
1160858043924563873,16653677,269,0.0
1161259798396785443,339141408,244,0.0
1161330459673114276,504121118,154,0.0
270189,1414702,365,0.0
270197,1414702,0,0.0
274156,1447144,365,0.0
1158856399023370205,1414702,169,0.0
47750777,26913749,271,0.0
609250446729187937,194229020,339,0.0
609317556986795832,455185866,270,0.0
610582721541762185,66296022,71,0.0
18488543,3194412,0,0.0
18497538,29471660,0,0.0
18500822,27875675,0,0.0
18530629,10582280,193,0.0
1162149432432930909,504121118,1,0.0
1162173423165499803,516293433,133,0.0
274221,1447144,365,0.0
1161336460840665621,504121118,231,0.0
1161340533286776119,504121118,95,0.0
1161343461143747451,504121118,1,0.0
1161350489326842318,473232583,228,0.0
1161402071338500392,504121118,123,0.0
1161406690151717740,504121118,154,0.0
1161412089287511497,504121118,172,0.0
1161416870592593269,504121118,246,0.0
1161420827251372189,58993125,270,0.0
1161423302048497417,180908619,309,0.0
1161443916098105864,180908619,157,0.0
1160707207556162167,517835451,194,0.0
1160749755088996784,1447144,269,0.0
1162359206009588027,469211146,364,0.0
1162471366744341217,1447144,269,0.0
1162521612189102701,416251087,309,0.0
1161461069965223990,4390304,264,0.0
35677517,268159596,0,0.0
27743172,4085156,54,0.0
35075938,264218432,0,0.0
35106220,237361817,0,0.0
35480754,89640148,0,0.0
35493921,225363478,0,0.0
35502265,246631001,330,0.0
35502833,246631001,364,0.0
35561256,267547160,0,0.0
1161712359930661590,163049206,245,0.0
1162065485400809091,578968666,361,0.0
1162139524877305588,504121118,155,0.0
48075928,94112362,251,0.0
48076450,94112362,322,0.0
22355290,66205179,0,0.0
1162839957983166907,504121118,95,0.0
1162844120014114410,504121118,96,0.0
1162847808606840114,504121118,123,0.0
1162852752856571632,504121118,1,0.0
1162868397141194434,449485386,123,0.0
1162870911469040689,449485386,86,0.0
1167269553476711010,396363,174,0.0
1167273066708464783,657366,236,0.0
1167274146198709286,396363,247,0.0
1162199266045846103,434349852,149,0.0
1162214528446640695,250042982,303,0.0
1162217818665801179,449485386,123,0.0
1162224551723781140,449485386,5,0.0
1159905140117826877,565577444,81,0.0
1162780817387664090,516293433,193,0.0
1162800561861468210,66296022,245,0.0
1162812511686761715,346367515,204,0.0
1162834450861210623,504121118,246,0.0
597645161570284505,346367515,287,0.0
598179591035252951,3073594,63,0.0
611380780799200899,21483975,248,0.0
608407720546040876,58181296,0,0.0
608495139527023905,18223395,6,0.0
608527522875591705,455005428,0,0.0
608550274459547175,346367515,107,0.0
593500067471192510,451845084,0,0.0
47916846,209300603,0,0.0
47921001,385593314,0,0.0
47970185,386695668,262,0.0
1160637953641125207,368520818,230,0.0
1163007442156150539,578480599,331,0.0
1167286086368783732,580322500,269,0.0
1167310969664141779,396363,80,0.0
1159483103772783368,221480824,248,0.0
35589930,267772680,0,0.0
35297256,19394205,135,0.0
35310398,265315308,235,0.0
35073940,264209875,0,0.0
26613280,2579191,0,0.0
26649800,30695229,0,0.0
26656449,1734577,0,0.0
26688076,94851783,0,0.0
1159488617772020994,221480824,320,0.0
1159496889072157517,221480824,362,0.0
1159514659020126924,405159003,270,0.0
1163722583194747861,396363,51,0.0
1160098261006105756,269824979,167,0.0
594547708296997920,385460765,132,0.0
594561548210851021,385460765,178,0.0
594563088166163172,385460765,167,0.0
594738566931110712,254922474,90,0.0
595713210653209470,351328829,280,0.0
596379975276753528,6274273,312,0.0
596441359341486631,6274273,339,0.0
592469007467726323,346367515,266,0.0
592473053184628789,346367515,224,0.0
593209005125993817,346367515,264,0.0
593231246413554493,2320210,0,0.0
1160529335592067006,13796189,257,0.0
1160570890652234741,578553624,358,0.0
1160599822895288276,196837591,336,0.0
21050572,17614626,0,0.0
21095683,147674420,0,0.0
21101179,152147463,0,0.0
21124661,5380562,264,0.0
35190910,26059902,0,0.0
35191677,37032072,215,0.0
35207475,23723665,0,0.0
35209536,264934136,0,0.0
35213199,265139594,208,0.0
35238219,265315308,277,0.0
35260093,265315308,276,0.0
1163546381465516033,115519443,365,0.0
1163563539469838738,447375626,68,0.0
1163630040823540549,2262273,128,0.0
1163633943841249638,579373388,271,0.0
1163662671836900346,579381117,0,0.0
1164313095971701463,16314311,173,0.0
1164455472555088359,2262273,122,0.0
1164612327217736264,1447144,270,0.0
1165046357255267990,62075195,343,0.0
1165111980050273763,66296022,12,0.0
1163315286356516846,488079133,88,0.0
1163444823393716578,471649,97,0.0
27737975,191848310,352,0.0
35187558,17250819,0,0.0
51223641,158023606,2,0.0
51225035,414023745,327,0.0
51225126,414023745,296,0.0
51225260,414023745,242,0.0
51239164,254922474,364,0.0
51242542,2528474,0,0.0
51257625,1766283,310,0.0
48181789,346367515,320,0.0
48821814,393828486,365,0.0
46719362,377595591,0,0.0
46719978,362023286,59,0.0
1167353817113457260,396363,131,0.0
1167787671464731366,6907539,130,0.0
1167946335237375625,346367515,275,0.0
1167959707454525165,1205494,265,0.0
1165700417341970484,518888520,185,0.0
1165803181984780937,99561714,270,0.0
1165845123013833061,579918841,314,0.0
1165879257214603336,66296022,261,0.0
1165927377608011961,346367515,223,0.0
1165961268995776416,64778961,112,0.0
1166008458274678568,99561714,180,0.0
1166446171467249356,518888520,155,0.0
27545229,145884948,0,0.0
27560116,6289647,0,0.0
35121401,37032072,248,0.0
35123762,104499794,0,0.0
35138586,264648962,342,0.0
35143784,18873445,179,0.0
35144410,264684655,343,0.0
35153558,264750238,343,0.0
593372464813066069,346367515,89,0.0
18920807,2509155,155,0.0
18923376,1391607,145,0.0
48098967,172462374,241,0.0
48102270,385593314,0,0.0
48104797,346367515,224,0.0
48128565,346367515,193,0.0
48181684,346367515,245,0.0
1168657657576653395,407118696,64,0.0
1168703223930119074,566719079,249,0.0
1168921360259615422,64805231,3,0.0
1169239678713258041,580831776,82,0.0
1169246715476564664,580831776,324,0.0
1168019202246681194,66296022,231,0.0
1168079305478011441,396363,101,0.0
1168083456604510663,396363,74,0.0
1168086114036557336,221480824,250,0.0
1168206780955776294,179981149,243,0.0
1168520531534836377,549699849,365,0.0
1168599251202630812,19817645,249,0.0
1168602475035019681,455401675,0,0.0
35278875,265315308,311,0.0
35296629,19394205,105,0.0
27540566,36607755,341,0.0
34561786,1447144,365,0.0
35107053,237361817,0,0.0
27791245,139063900,203,0.0
27802058,209872731,324,0.0
47896895,3937003,326,0.0
588324037919187827,346367515,323,0.0
588355086371051031,21726991,336,0.0
589572730729165082,346367515,297,0.0
589610375117205256,346367515,182,0.0
589611090720937209,346367515,269,0.0
584122957381870333,21648055,48,0.0
584626614656149811,351328829,0,0.0
585424909505877896,450169486,0,0.0
588106770878222950,250042982,279,0.0
19017150,1704649,0,0.0
1168628353848693810,172462374,98,0.0
51206655,267600211,0,0.0
51210937,316758799,248,0.0
51184245,346367515,237,0.0
51185735,413277208,289,0.0
51185846,413277208,244,0.0
1170225341461158447,52313271,326,0.0
1166746205652163621,396363,152,0.0
1166755891553788602,396363,213,0.0
1166758563267187175,390203594,334,0.0
1169257541608806675,580831776,232,0.0
1169311748459741153,21622157,0,0.0
1169342914292424121,580850898,204,0.0
1169448188590987887,14544418,73,0.0
1169522979053389912,103939020,101,0.0
1169790801861604839,4737350,365,0.0
35155658,264750238,0,0.0
29296805,36607755,341,0.0
29300189,36607755,341,0.0
29302836,3963200,307,0.0
29303365,96466175,0,0.0
29331455,1095802,0,0.0
29183424,73652199,0,0.0
29197896,1759750,33,0.0
29206893,4933352,87,0.0
29213553,10314123,217,0.0
29232777,220224725,0,0.0
634786,114509,147,0.0
1170109696564078969,395230819,142,0.0
51201384,413276961,318,0.0
51201420,413276961,335,0.0
51203949,346367515,206,0.0
51204653,413276404,314,0.0
46746391,31088754,60,0.0
46765615,4146729,343,0.0
22243410,162534858,0,0.0
1170904035677459173,563062729,130,0.0
1170908250566892005,294688030,42,0.0
27802122,209872731,323,0.0
27802191,209872731,323,0.0
34481075,260281929,0,0.0
34487156,260323100,309,0.0
34494181,16163954,258,0.0
34522508,104271525,0,0.0
34532256,222186315,0,0.0
34534371,132477952,283,0.0
34542785,260628778,0,0.0
242335,297885449,52,0.0
29282011,78790432,364,0.0
1171157707456850292,3618257,134,0.0
1171172578626367541,487804794,89,0.0
1167242571244852170,10135895,269,0.0
1167257857434940201,1435464,327,0.0
1170487224566619530,581163238,253,0.0
